Id,SalePrice
1708,205549.61686280018
1709,260728.31162135553
1710,218034.40684012757
1711,266733.93591654714
1712,260992.83404488137
1713,274838.32288983307
1714,225868.9754361229
1715,209669.0141059286
1716,183695.1428527708
1717,175574.6868281896
1718,128136.63816740207
1719,203007.4758298785
1720,233207.05532089053
1721,166449.34062829317
1722,124949.53610381894
1723,157242.032116996
1724,196232.06209938857
1725,236299.79380049437
1726,184694.95303579612
1727,150657.2504102999
1728,178271.01700458617
1729,167870.9500061132
1730,154158.17495667536
1731,118427.45262450537
1732,127554.13868746636
1733,110683.75590229168
1734,118703.2274679828
1735,130898.52089559469
1736,109980.98525232515
1737,314617.5676044751
1738,242158.8655918852
1739,245767.43362677973
1740,213616.2389690168
1741,184001.28106273533
1742,173869.8489401993
1743,175728.4365344177
1744,311036.80353800044
1745,219311.7971481196
1746,185163.81182421843
1747,221424.50327023733
1748,222826.41833222788
1749,146370.61514434777
1750,126602.95374386002
1751,243578.30142146882
1752,118139.77909699756
1753,151857.48793315902
1754,191964.75861017898
1755,164743.33799488095
1756,129488.37022232969
1757,118759.3137485547
1758,151533.17092671304
1759,157804.3477067502
1760,160764.9296450507
1761,140419.9263703917
1762,178844.60531619238
1763,177971.6312355471
1764,115053.9366094443
1765,172916.8081987836
1766,182585.5042383386
1767,212839.3351883946
1768,147894.91515603667
1769,169523.6288114912
1770,151584.1652108154
1771,119554.86725371343
1772,135617.09256442593
1773,129410.69091755616
1774,139142.71847656605
1775,147721.7850683918
1776,128857.80194202218
1777,107874.39396278646
1778,143166.02734076622
1779,112484.39473908157
1780,176284.0043124685
1781,129612.2962844664
1782,83898.798965451
1783,142535.671739504
1784,109338.49649902993
1785,126987.51782763032
1786,138132.2818960377
1787,162328.1277181005
1788,60271.26005746694
1789,97832.14886942008
1790,70948.33043878982
1791,175534.80675453373
1792,162927.21557865324
1793,129703.44292840149
1794,151740.5976729284
1795,137155.85870141533
1796,124470.13554080814
1797,116028.4258575451
1798,122424.45796670555
1799,106617.9490371919
1800,129797.90144248294
1801,131923.30497411513
1802,131285.2376813088
1803,145946.7445603304
1804,145226.13268930832
1805,135799.39555634029
1806,126916.3632328928
1807,131497.7216085428
1808,122129.4544159885
1809,124656.37816727548
1810,140960.58838838863
1811,93463.51385419672
1812,99138.02777869244
1813,125548.44978207846
1814,92050.4745743399
1815,56179.94295679719
1816,100491.90890645757
1817,109242.05620731643
1818,154959.01038300953
1819,127172.74902843438
1820,60136.139113038014
1821,106464.05929366374
1822,147962.57138640512
1823,49844.991525107835
1824,130521.46655186501
1825,137552.92312179902
1826,109380.2823225737
1827,98196.55659863268
1828,135280.48328274427
1829,113836.58173952386
1830,150606.9576039944
1831,147368.9080333203
1832,75164.62919701183
1833,132104.85511338344
1834,117900.17785977277
1835,126495.33691301267
1836,123749.0798727113
1837,84400.81676113298
1838,128963.9010938343
1839,94322.61213811845
1840,145835.40144806565
1841,143508.07540683367
1842,90342.64552816296
1843,123528.48999218477
1844,134705.18819785383
1845,142721.00291077266
1846,153113.2544707933
1847,176095.9505336455
1848,52462.275505486796
1849,109242.23662899836
1850,116523.96524247016
1851,157961.46480382577
1852,123707.59533893553
1853,131897.47483690022
1854,163970.8695778522
1855,148340.8393789361
1856,222475.48843575706
1857,147062.77997743283
1858,137202.11126820464
1859,119688.51393931145
1860,142894.4477653771
1861,118475.7184205216
1862,297511.5985517678
1863,277132.05941862444
1864,277227.9288551834
1865,332870.8639835408
1866,325620.1056932524
1867,223694.4353821213
1868,295478.00467509555
1869,204623.78442929476
1870,225176.59618213674
1871,246368.41811636792
1872,174960.8701634971
1873,245631.3605327725
1874,151807.654411408
1875,196938.91427320286
1876,197276.49149315825
1877,212805.39541772558
1878,198643.00769439636
1879,126487.92748672556
1880,133411.68802064535
1881,243922.7858984289
1882,244102.29195203164
1883,187811.18372540697
1884,208572.82968667863
1885,240639.17741194405
1886,286665.1194882847
1887,210313.55993589107
1888,265166.9790058625
1889,167975.92695256096
1890,119688.45485791702
1891,142074.37455756593
1892,96784.57700438821
1893,133240.99503291168
1894,124624.19528861628
1895,139521.99098926355
1896,129360.44935884145
1897,112432.67489976271
1898,113977.83425723473
1899,160629.04168695814
1900,149345.31402849354
1901,169280.67168931998
1902,146691.69971352693
1903,218648.9585962535
1904,141573.0267843194
1905,201134.94499267515
1906,153750.56796639983
1907,206373.7006790164
1908,110158.04526279702
1909,130253.7899287257
1910,119078.51008623236
1911,214166.13013094646
1912,320010.27279086877
1913,138210.26177451172
1914,64229.861732925405
1915,315714.49120048573
1916,66252.33467550809
1917,241227.95049260938
1918,141672.26055544443
1919,179797.91852010757
1920,158829.16535383282
1921,391669.9595638695
1922,307183.321109132
1923,228611.2581851013
1924,221864.25372952278
1925,203164.58982027514
1926,387720.361336529
1927,134885.02946856432
1928,145266.4088205213
1929,127882.63454162572
1930,133164.5193752761
1931,139676.3970164095
1932,146048.4480496644
1933,182197.64572366796
1934,178744.70996376744
1935,166021.7602202765
1936,197713.02227179141
1937,181335.09297781004
1938,168977.02881086903
1939,252123.1188036551
1940,184002.02158248404
1941,171378.02692063668
1942,181771.55586146296
1943,213571.52593195092
1944,363247.8169501853
1945,389067.15538746817
1946,139130.44453524242
1947,322840.3823782499
1948,173864.41280631875
1949,241393.42140491356
1950,190789.60967257118
1951,246040.26636811806
1952,206447.8900270462
1953,164732.99868775194
1954,188174.1664365567
1955,134053.19396077568
1956,297426.2096212625
1957,154301.83763623438
1958,290333.9317098
1959,146054.39472835313
1960,115667.36873069094
1961,117468.81660216754
1962,96409.41567472059
1963,103296.911381179
1964,111557.60797727536
1965,144968.2467540463
1966,134743.05363286324
1967,294104.71541445266
1968,431294.79328593984
1969,401406.17621002987
1970,435712.44334497995
1971,454869.98080563353
1972,376139.54796967615
1973,272331.7381023293
1974,335381.666695377
1975,515718.7460714565
1976,272410.45579307363
1977,360577.55857015285
1978,368664.62228171364
1979,325119.4792028382
1980,208569.5246251557
1981,343907.02078652824
1982,225450.51115966143
1983,207257.63033839545
1984,169706.92202576334
1985,217995.0530352538
1986,210797.36571998382
1987,178601.67923434486
1988,171577.21991889525
1989,190795.42819016144
1990,211632.54427333336
1991,240043.25283453186
1992,211220.40090128998
1993,171430.09878933133
1994,236328.03620348868
1995,186392.6736790961
1996,243913.62865040769
1997,317886.58172936004
1998,337032.86336001067
1999,282997.26117268926
2000,328647.460259994
2001,272648.39317919133
2002,248117.2191424203
2003,259521.3485247335
2004,280285.7825620348
2005,224988.9467455852
2006,223849.92472784081
2007,241009.59146558997
2008,213257.42045631667
2009,195439.00459940205
2010,189512.82351336794
2011,136470.5627828876
2012,168811.3038896228
2013,179820.06461513563
2014,179624.8354832521
2015,199609.05101861365
2016,191135.87568305293
2017,192513.78481188984
2018,122713.32486784605
2019,128975.62562969729
2020,109398.87703533228
2021,97531.90991578276
2022,178535.21469692193
2023,142597.2055071339
2024,263434.333944308
2025,357418.1628812757
2026,170905.48540522196
2027,153659.16856351114
2028,148165.39976258657
2029,170234.88849898698
2030,267704.02995583724
2031,225692.72086151427
2032,245069.8826954553
2033,245561.85256497894
2034,167996.89058020877
2035,223968.01823161807
2036,196315.88185325623
2037,198750.46075973488
2038,291325.9835715202
2039,219094.52647474085
2040,283983.7143996357
2041,301652.87994222925
2042,209408.59463567028
2043,181576.73931941687
2044,168876.45427861295
2045,211718.92870158333
2046,144383.9632235206
2047,144252.20643757275
2048,138881.9343850324
2049,142263.02232764303
2050,178877.3763030661
2051,102728.46780804098
2052,125735.72245511245
2053,153850.16242280003
2054,89905.65442857772
2055,149997.3227703119
2056,147121.1074024304
2057,115132.55419233121
2058,216401.41606497669
2059,136135.58413104035
2060,170898.45681983486
2061,172540.04404399032
2062,126469.28676027361
2063,115573.45164594115
2064,144733.98142048996
2065,114017.66494611798
2066,161920.28811953048
2067,108960.24470621551
2068,138708.04376626635
2069,82512.65703700011
2070,115716.2546969723
2071,93160.87265972822
2072,129041.08160896134
2073,137552.9032840599
2074,178404.58461002476
2075,149349.2074558209
2076,115477.47444508284
2077,152452.64040453892
2078,123733.87553456609
2079,129387.84323875925
2080,121897.59970156905
2081,123423.89925940514
2082,124407.43965847814
2083,143234.5448683987
2084,111621.25507661184
2085,121275.20089646029
2086,114265.45118675902
2087,120594.23860143432
2088,91612.56487754446
2089,77483.71719432563
2090,127713.47337881222
2091,117608.30804124114
2092,122777.08243436045
2093,118655.54517387172
2094,106115.599310636
2095,149702.16685296723
2096,81069.83225370295
2097,94040.48940719281
2098,146595.5741029735
2099,52227.05732320483
2100,73398.58084065371
2101,109781.94092279552
2102,127129.82122193679
2103,104962.38573912809
2104,145703.64208614483
2105,125717.29170478841
2106,59892.91798172168
2107,194578.40345921475
2108,114077.1335547629
2109,110646.9377345656
2110,127337.31665457731
2111,139436.91314762138
2112,135577.20698854665
2113,129731.94506290095
2114,117704.3358417189
2115,165270.97601596903
2116,112628.42021284562
2117,153507.67923984327
2118,124053.85897479334
2119,117184.25912314851
2120,113906.76098711454
2121,94142.90016158427
2122,117626.4989109586
2123,82747.4961765475
2124,162951.06415740534
2125,124042.37681536036
2126,143583.03496563857
2127,154376.35745842694
2128,122862.6202200406
2129,88289.60592928404
2130,136461.62767506356
2131,139481.73350947685
2132,114103.80434386696
2133,125409.75319873895
2134,114732.35552993017
2135,86876.39805607735
2136,74387.11623655174
2137,105702.25178601849
2138,135259.74495974628
2139,148332.44371504147
2140,133534.66203450138
2141,149441.73505605673
2142,128747.42096465916
2143,138304.34347016193
2144,115519.19041909359
2145,138514.57235773015
2146,167833.30006997296
2147,144105.659245149
2148,138116.12303825808
2149,147871.18976367213
2150,240578.5387239694
2151,109961.07642104634
2152,164983.37535988793
2153,164336.96812159487
2154,106753.29057699004
2155,142575.4396755799
2156,248342.4366445288
2157,223493.94718745488
2158,234978.51506803624
2159,211788.11164523018
2160,176863.57148559007
2161,234527.26893044522
2162,386398.2505321225
2163,338739.6069781797
2164,229762.55948430515
2165,212004.60355650715
2166,153256.33315559276
2167,222455.47935021805
2168,195238.1541344464
2169,197096.0740565389
2170,215299.41061825625
2171,155430.4910330245
2172,125204.45161945917
2173,165287.8996429959
2174,223886.79029132446
2175,284284.62164227566
2176,309238.90434357506
2177,240463.15752380114
2178,206259.55721702357
2179,136668.0305459684
2180,215611.81057186337
2181,186406.05789095236
2182,217541.15824084595
2183,185440.77255879313
2184,117519.86070817693
2185,124310.52021037
2186,142864.00920694444
2187,157744.91141599597
2188,155275.08631754763
2189,253636.95022775827
2190,78255.60638241333
2191,81009.2175459146
2192,97649.53557818638
2193,111347.93130563425
2194,104663.44605409767
2195,108565.94919055702
2196,101141.88583997259
2197,119611.38223460913
2198,164316.62421279273
2199,175033.19553292025
2200,143499.26483379098
2201,140526.52486559484
2202,213977.66876347753
2203,135510.9946513057
2204,186793.86384876716
2205,123666.82592347842
2206,131878.27522033188
2207,203663.73927544264
2208,275770.5534986327
2209,233398.60500536775
2210,117778.85643115357
2211,110799.01802117002
2212,115771.01734537254
2213,104612.02023954001
2214,123113.48576218706
2215,103772.38245638882
2216,143668.42495623732
2217,52654.257611403686
2218,88658.3074178756
2219,81877.46702029613
2220,76321.19878939036
2221,314566.5789233619
2222,282032.6949077093
2223,266955.1821630639
2224,204128.01214443988
2225,117277.76597579727
2226,191121.86354163414
2227,196539.7490806115
2228,262024.10193402486
2229,247740.28881618535
2230,158721.0718309514
2231,215085.46857315188
2232,175636.6942413997
2233,177608.88297312203
2234,238390.84979453566
2235,228122.56906912016
2236,261048.37347675086
2237,316859.8054977723
2238,192595.43524676145
2239,106823.49853120159
2240,159520.22101471026
2241,149502.13535357753
2242,116512.4169529313
2243,128088.18762179081
2244,102325.37157588762
2245,99725.13524649442
2246,149794.56201929695
2247,108806.26217597025
2248,128145.84182046028
2249,123050.39811908863
2250,131211.6554200455
2251,103536.65375872042
2252,172978.74406469867
2253,149188.0165760421
2254,177506.40596744692
2255,184777.62574100943
2256,177527.89932634393
2257,204309.64271412187
2258,162853.23307194927
2259,178634.07594092944
2260,140817.6993190845
2261,188612.49271091347
2262,207995.7418275103
2263,381379.35254239145
2264,472927.96423214243
2265,163910.6271171178
2266,304473.5297637775
2267,373879.9843467656
2268,423465.7053714046
2269,149020.79752482264
2270,192000.75304889723
2271,222838.6700065065
2272,196579.1968873733
2273,167722.60307952727
2274,181537.68884076193
2275,159007.40080208157
2276,190177.25696644784
2277,186251.66973048798
2278,147177.88787717707
2279,123800.0136366375
2280,119705.81360358253
2281,164839.19888273603
2282,181911.75932913012
2283,106482.60357091269
2284,116136.43257584675
2285,142997.33106061
2286,121687.36231334455
2287,368419.12796439574
2288,276210.7219541416
2289,388919.5527520169
2290,463044.791457412
2291,334268.5788623804
2292,447191.50977107254
2293,500499.45993510133
2294,408620.3093180037
2295,457805.94513492513
2296,305919.60924160853
2297,340026.677653849
2298,337987.44335350976
2299,365188.3233585888
2300,341793.98233850644
2301,298248.67973180034
2302,255268.4373494252
2303,248863.2693092115
2304,242564.67945957513
2305,196336.78593022033
2306,190134.07765398844
2307,201189.22426749373
2308,228881.02208869715
2309,286373.5185951823
2310,221953.4338687943
2311,200580.39478929387
2312,173836.17508589738
2313,171618.39837122164
2314,173729.29719739538
2315,175933.12296588282
2316,188914.73064904887
2317,186843.13545411144
2318,178653.94839578375
2319,183071.60423892792
2320,184395.35493597027
2321,234189.88638184633
2322,177001.61655198727
2323,193831.1885496903
2324,176427.46279888815
2325,214906.86297331264
2326,171690.50216451456
2327,208933.3614944141
2328,223354.98441018842
2329,191541.02210015198
2330,180747.05524531312
2331,370199.87465668976
2332,400528.7643096881
2333,330586.5174978333
2334,264965.48475362844
2335,276283.5905477125
2336,323138.7009571119
2337,206428.19368003096
2338,276902.30543561757
2339,220837.94527592027
2340,404467.3194981142
2341,221931.74017124093
2342,241682.18251137715
2343,234056.70023557966
2344,227033.1091733112
2345,235380.37716296798
2346,218915.74740395657
2347,195463.96128345295
2348,247403.9260589102
2349,182839.173728487
2350,302671.6593347151
2351,264114.3946167529
2352,255890.82882188485
2353,242547.17718020326
2354,132066.56342421152
2355,138372.73424187323
2356,153593.50278833462
2357,187207.12184904335
2358,196538.8296833957
2359,133727.91171207454
2360,111690.53075341873
2361,147845.89037721808
2362,270845.0409710382
2363,141957.78840727353
2364,152669.86111879718
2365,220086.47409020615
2366,182067.49127994486
2367,210455.3278041175
2368,212920.76466778063
2369,215703.95614807884
2370,166415.96311620687
2371,166287.51991365515
2372,189213.92529249314
2373,280977.69659741584
2374,329036.9387751076
2375,251800.21615549625
2376,296058.9065291121
2377,368632.18599661655
2378,144291.88520360918
2379,204113.83092880997
2380,145248.6103535965
2381,161472.01995941802
2382,209744.29974182023
2383,201841.44973954605
2384,241710.5677513826
2385,161013.69261256926
2386,133668.9569767916
2387,131516.61159662117
2388,103483.5255779006
2389,121519.85093611768
2390,151209.58260333113
2391,146638.22372129583
2392,117271.18458401435
2393,169878.0156976995
2394,141493.3318936368
2395,211370.07611461572
2396,149562.67559851074
2397,217940.4199628244
2398,126197.30151290752
2399,56243.47905897537
2400,58518.88998335235
2401,117950.18884843368
2402,137225.4266723603
2403,147041.95883049088
2404,153089.15115248953
2405,160219.53667642424
2406,140915.6291898087
2407,123126.06007832503
2408,157082.70214353668
2409,123551.35700818074
2410,167466.16338948873
2411,114996.40121005406
2412,157567.61609042212
2413,132636.85379663535
2414,153221.3653568133
2415,131534.05907677312
2416,128627.86926816903
2417,137777.90927873252
2418,132909.29787035586
2419,133616.7728371107
2420,123243.89167048149
2421,148916.9309831016
2422,106635.69097807661
2423,118637.54877778744
2424,146510.82906725645
2425,181318.28873627525
2426,128267.26539656617
2427,130628.6759771079
2428,175127.6909382218
2429,116499.60338116533
2430,135593.52143878187
2431,102630.57431084558
2432,143222.6503453762
2433,140090.66662979827
2434,136278.21888161005
2435,149650.1599165639
2436,109522.65556878176
2437,110606.26092792662
2438,120778.7560462428
2439,110735.61724413087
2440,116844.40957711378
2441,90523.54379589348
2442,95993.42281249099
2443,123534.34903493975
2444,133145.9432276333
2445,89740.98845293057
2446,142191.88649967933
2447,187969.992298105
2448,127519.40302196448
2449,114439.94847008694
2450,150369.28132321837
2451,131569.3530974282
2452,197485.430261266
2453,92116.62907755014
2454,121790.82026393345
2455,111614.68173910664
2456,138118.11539676116
2457,133352.46601973416
2458,126780.46889725201
2459,110428.8463104489
2460,128449.71879450117
2461,128083.71545868328
2462,140262.85279792742
2463,125782.96981800756
2464,192272.15108375743
2465,139944.04179296707
2466,109956.69673792421
2467,136297.81181392964
2468,76414.86619649346
2469,74057.77476018904
2470,187593.75038702873
2471,214014.24212420252
2472,162406.85151152965
2473,111757.97628708591
2474,65415.73811949143
2475,219554.53158538358
2476,119005.91283514816
2477,127281.32776414366
2478,147601.7736015287
2479,102281.23629701129
2480,150999.91279473464
2481,125206.56309600425
2482,125232.16572121897
2483,107903.21199028823
2484,122147.29945862564
2485,129165.40298245636
2486,151187.86741251874
2487,165996.1065600669
2488,160151.5510150821
2489,146960.40479763612
2490,145116.79797802723
2491,88895.76779379227
2492,192491.71656850193
2493,163116.57782001045
2494,144010.85834152624
2495,89206.44715189152
2496,243743.97203779643
2497,158297.99080213424
2498,108668.99894350237
2499,86695.20508222168
2500,126358.30681263859
2501,143053.4342959623
2502,144554.96577917872
2503,88215.93017873712
2504,165463.70888301305
2505,221235.76968388533
2506,249982.72237591544
2507,286140.3473140321
2508,250048.92635883932
2509,209391.45087729377
2510,212401.96061288664
2511,171481.39411458754
2512,210344.44118284667
2513,215739.9765363515
2514,266775.1596492478
2515,150918.1576660229
2516,178012.48568004236
2517,148961.18656399753
2518,151713.91118531872
2519,233379.94134511572
2520,212135.05101373582
2521,185183.47845073603
2522,222048.35937107782
2523,116975.01728592052
2524,136036.71162190547
2525,148157.53013412666
2526,137326.63488671507
2527,118018.05534028538
2528,124521.15205274963
2529,135323.07256003522
2530,126799.59681137471
2531,259624.77775844038
2532,226049.58646104706
2533,192439.9867550446
2534,227624.0585107159
2535,301571.78275612043
2536,235519.85505974904
2537,235644.9640984008
2538,183004.55710934976
2539,189384.5524866583
2540,175243.83757001325
2541,182661.17898829922
2542,166246.11440269506
2543,119962.12867142499
2544,124652.03079869143
2545,135806.55732290453
2546,128037.75265914857
2547,131966.0295332036
2548,151303.3355055299
2549,158564.91893691156
2550,667268.3285945252
2551,143419.9886567671
2552,121138.08000089855
2553,75004.3995205067
2554,95767.99276425589
2555,122291.41672854574
2556,97878.96737896686
2557,107038.62819775935
2558,136220.020723082
2559,141894.32661115463
2560,149947.70872819686
2561,145201.01093970437
2562,141017.22399788807
2563,150269.31500165432
2564,205137.05342789856
2565,138414.1396464239
2566,161208.28748236288
2567,135988.5037729637
2568,195324.3410728182
2569,221700.88403237195
2570,117531.32005642766
2571,201820.04471694102
2572,142900.79206697713
2573,218822.59729031313
2574,303355.2383926214
2575,130562.92603070618
2576,119952.38392289415
2577,142704.59681909494
2578,85730.13953030111
2579,65910.72923612488
2580,105016.89073714572
2581,108271.52281122544
2582,109110.1772744273
2583,296555.55683477386
2584,175330.6557278104
2585,180339.8195691577
2586,221483.90978926086
2587,203795.0504021273
2588,144061.73570219654
2589,146528.43446127692
2590,203119.49433367563
2591,226407.92350779468
2592,219743.45804018388
2593,251496.20266912557
2594,187065.80810105638
2595,199804.51639770943
2596,286549.37903531035
2597,185568.12196830727
2598,291410.6388912458
2599,305018.2664055642
2600,138006.29072896275
2601,137636.01476634864
2602,85258.73331060034
2603,94136.11763888541
2604,89962.83273582933
2605,77895.76408042996
2606,145085.2356937195
2607,199804.45465931512
2608,189743.40261617608
2609,172700.63118657534
2610,112867.00098572769
2611,120983.08776359513
2612,157821.45186728533
2613,135498.85295682625
2614,130679.8956531171
2615,159388.6966337623
2616,145325.32371502378
2617,184930.62632889496
2618,197410.5192997141
2619,199682.22981453856
2620,188344.8062228624
2621,176431.88665566652
2622,180813.2888672977
2623,236007.1707598691
2624,302856.4003887627
2625,313058.4457343809
2626,169580.46789223092
2627,162707.74035073302
2628,475856.2711445501
2629,481529.6571154119
2630,383743.405638806
2631,491718.2648763827
2632,408016.0820088597
2633,315086.8138570973
2634,425677.39673501893
2635,158901.60867898903
2636,179694.92745525468
2637,179085.98031943635
2638,265200.98507840896
2639,185450.1331876382
2640,154630.9684580298
2641,104385.55129078482
2642,187062.04096350554
2643,103229.32437900876
2644,124110.18939198855
2645,110254.39326139617
2646,96975.57453600712
2647,103483.99038900223
2648,139931.7234134661
2649,152311.90049224175
2650,140051.63272512754
2651,141628.28794594662
2652,424974.85993712547
2653,262883.4937947846
2654,263394.1913162243
2655,405553.9084061487
2656,319452.0081006125
2657,351692.9447774052
2658,317473.2093759783
2659,320096.8938951382
2660,364904.1191757843
2661,354946.5646107368
2662,369146.73973036715
2663,276957.579878571
2664,275106.63356708357
2665,333599.98272514506
2666,296392.31729103246
2667,166422.14413639446
2668,181939.90387171178
2669,180222.14323705414
2670,275239.708653247
2671,187247.60186724472
2672,193213.9360483825
2673,202382.7431793033
2674,202885.86745525768
2675,172107.18619591295
2676,190830.48944765964
2677,199090.8409018374
2678,249343.32493277374
2679,262868.6624814646
2680,285823.6466089984
2681,399997.19394552516
2682,328248.9735184606
2683,465297.771624455
2684,325877.8647471892
2685,328686.24796810525
2686,257416.18663455962
2687,322700.4380454264
2688,227370.91805983774
2689,210830.26581568827
2690,418391.72658749553
2691,187590.81974420737
2692,133480.77810180694
2693,195889.82438801593
2694,135149.74676087764
2695,191530.28426150707
2696,181941.1354103713
2697,187094.38296921863
2698,188600.7749535193
2699,170883.97466032312
2700,156121.2453391861
2701,152171.98949589068
2702,114576.96631043284
2703,121609.48766174812
2704,139086.3538945931
2705,114484.73922856002
2706,109478.10259146155
2707,125344.8740313535
2708,131613.7287923914
2709,103113.51820215175
2710,123108.3453964417
2711,273204.8730700492
2712,386368.4435395425
2713,167936.04140283578
2714,148489.89926330568
2715,171725.81379208344
2716,141787.92595409928
2717,193884.36234181654
2718,220490.03500145808
2719,160178.12039853283
2720,176540.15654265648
2721,131309.01711758567
2722,160802.39967560282
2723,133946.09673064822
2724,128858.65488988807
2725,134184.54410315226
2726,150590.00361562922
2727,172333.87759730645
2728,182955.87773706747
2729,146945.26063812934
2730,154618.32586774055
2731,127050.21210534197
2732,133689.83145195845
2733,156106.13085184578
2734,154325.3516936365
